uniq_id,image_id,caption,image
216895,126910,A woman sitting at a table eating a giant hamburger.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000126910.jpg
267111,225530,A woman talking on a cell phone walking down a street.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000225530.jpg
722539,127286,Two zebras grazing inside a fenced off area.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000127286.jpg
22081,458299,A baby sitting on a couch next to a teddy bear. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000458299.jpg
313884,550277,a person standing with a luggage bag with a handle,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000550277.jpg
188039,141240,Two cats sleep on a blanket covered bed.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000141240.jpg
289492,341168,A dirty bathroom with white and green walls.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000341168.jpg
753871,27394,A person stands out amongst a black and white background,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000027394.jpg
575154,105358,An old man standing while holding a video game remote as people watch. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000105358.jpg
186205,188815,A man with a tennis ball sticking out of his skull.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000188815.jpg
728749,154518,This is a photo of someones Garmin fish finder. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000154518.jpg
507681,207479,A woman standing in front of a TV on a game controller.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000207479.jpg
624886,266898,A urinal and toilet bowl in a slate rest room,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000266898.jpg
697577,511734,Men ride motorcycles with American flags on them. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000511734.jpg
417963,63856,Man in shorts and shirt skateboarding on a ramp.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000063856.jpg
163430,572526,a basic workdesk with a laptop and a portable cup,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000572526.jpg
526310,283220,a street light with some signs on it ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000283220.jpg
161769,172156,A skier makes her way through the snowy path. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000172156.jpg
701777,392068,A girl is looking at a pizza that is on the table and across from her is another girl who is looking up at the ceiling.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000392068.jpg
598035,523608,There is woman standing in the living room in front of a blue couch.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000523608.jpg
291940,206754,A woman walking down a hall with a red bag of luggage.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000206754.jpg
74359,345432,A dog with his chin on the table looking at an empty plate.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000345432.jpg
685105,141664,A picture of a plane taking off on a clear day. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000141664.jpg
663689,282552,a building with some people walking in front of it ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000282552.jpg
611203,270211,A motorcycle parked next to a child's bike.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000270211.jpg
182395,561701,A bus with a second bus attached is driving down the street. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000561701.jpg
295790,338866,Black and white photograph of two girls with tennis rackets.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000338866.jpg
8301,416909,An un occupied bathroom with a shower toilette and sink.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000416909.jpg
641594,427547,A truck driving down a road along side of train tracks.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000427547.jpg
711126,416816,A traffic light hanging over a street under a cloudy sky.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000416816.jpg
1747,289248,"An old woman and a middle aged woman sitting on a boat, The middle aged woman is holding a stuffed panda bear.",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000289248.jpg
217614,196653,A person holding a white game controller sitting on a train..,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000196653.jpg
288558,394359,The silhouette of a wind surfer walking with their board and sail on a beach with a yellow sky.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000394359.jpg
671623,103839,A child is skiing down a snowy path.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000103839.jpg
364464,171126,A young boy who is hitting playing with a tennis racquet and ball.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000171126.jpg
439331,215149,A long rode with cars parked along side the street,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000215149.jpg
61421,470925,A man walks down a street next to a blue building,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000470925.jpg
603077,301046,A very large selection of foods are on the covered table. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000301046.jpg
20823,405108,A dimly lite room with red carpet and a suitcase.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000405108.jpg
311600,23140,A batter holding a bat with a catcher and umpire behind.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000023140.jpg
344536,461211,A sidewalk vendor with an umbrella over his stall.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000461211.jpg
765035,384362,Different kinds of donuts arranged in a box.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000384362.jpg
109735,248755,A black cat laying on top of a computer desk next to a keyboard.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000248755.jpg
508025,90628,A person holding string for his red kite while in the snow.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000090628.jpg
624317,471935,A lavish toasted sandwich and potato chips at a restaurant,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000471935.jpg
296477,462429,Two giraffes and zebras in a grassy field next to trees.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000462429.jpg
639419,66398,A plate of food and a cup on a table.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000066398.jpg
64890,154965,a child dragging a plastic board across the sand toward the beach.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000154965.jpg
88439,365648,A red fire hydrant with a flat sticking out of it.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000365648.jpg
732708,91306,A red fire hydrant leaking water all over a street.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000091306.jpg
721501,334752,A group of motorcycles driving down a street.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000334752.jpg
252093,99952,a group of people sitting in a room with photo equipment ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000099952.jpg
343437,428486,a little girl holding some kind of toy in her hand,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000428486.jpg
320256,451346,A person riding a skateboard on the lip of a depression.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000451346.jpg
345403,187282,A lot of dark wine glasses set out on a long brown wooden table.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000187282.jpg
354982,558455,Cute girl standing in the road in a dress and rain boots holding an umbrella,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000558455.jpg
685140,37563,A statute of a man riding a bucking horse is near picnic tables. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000037563.jpg
508057,434319,A woman standing up against a wall on a tile floor.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000434319.jpg
43423,49309,Several children in the living room at a family get togheter,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000049309.jpg
110327,142953,A father holding his adorable daughter's hand while walking past a giraffe at a zoo.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000142953.jpg
305169,187616,Two middle aged men eating pizza outside in front of mountains.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000187616.jpg
442521,430531,There is some rice and other types of foods sitting in a black container.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000430531.jpg
395744,92444,a large air plane on a run way,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000092444.jpg
68770,101431,A plane flying over clouds in front of mountains at sunset,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000101431.jpg
355926,227231,A city bus driving down a street next to a tall building.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000227231.jpg
22350,540988,"A bench dedicated to the memory of Lloyd 'n"" Milly.",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000540988.jpg
454242,476531,An Air Plane seems to be just about to take off. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000476531.jpg
491593,544588,A cat laying on top of a computer keyboard.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000544588.jpg
661168,268147,"A lonely dog sitting behind a bench, in a park.",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000268147.jpg
405519,358185,An old man sitting down with a laptop.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000358185.jpg
40619,322472,A male tennis player returns the ball to his opponent.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000322472.jpg
153392,479452,President Barrack Obama standing up at a podium in front of a microphone.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000479452.jpg
82392,371090,A man sitting down on the phone and reading a piece of paper.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000371090.jpg
378004,93133,Two men are at a table of large pizzas.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000093133.jpg
659245,85624,The man wears a blue shirt with the black suit.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000085624.jpg
618359,400275,Two men preparing a yellow race boat for a race.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000400275.jpg
388934,492954,A couch lined with an arrangement of colored pillows,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000492954.jpg
134080,298639,A photo of two elephants with one touching the other with its trunk.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000298639.jpg
177465,135996,A lone rider drives a ten speed bike down the street.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000135996.jpg
355343,364251,A pile of wooden chairs sitting next to a corner.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000364251.jpg
268226,491597,The man is sitting down in the boat on his cell phone. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000491597.jpg
191578,168738,A woman sitting on a curb next to a bunch of bananas.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000168738.jpg
394202,78137,A kitten coming indoors through a cat door near a toy on a string,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000078137.jpg
382104,168558,A jet airplane leaving a cloud trail in a blue sky,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000168558.jpg
112622,23400,A number of ripe oranges inside of a mesh container.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000023400.jpg
553215,383699,A man in a suit is skateboarding down the road.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000383699.jpg
318161,104273,This has a laptop on a desk in front of a window.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000104273.jpg
771401,83328,A box filled iwth lots of oranges in nets.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000083328.jpg
100666,401032,A woman enthusiastically holds Nintendo Wii controllers next to an exhausted man. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000401032.jpg
692394,77100,A city sidewalk filled with lots of people.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000077100.jpg
774330,322734,a green train is coming down some tracks,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000322734.jpg
363020,389673,A cat that is sitting on top of a sofa.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000389673.jpg
609234,238968,A clock hanging from a in a train station.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000238968.jpg
461475,239478,An individual attempts a technical flip maneuver on a skateboard. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000239478.jpg
763515,160106,A big kitchen with wood cupboards and white refrigerator full of stuff.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000160106.jpg
298929,293130,A dog sits in the shade near a yellow Frisbee.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000293130.jpg
135284,471283,Three kites fly above a semicircle of American flags.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000471283.jpg
94731,500585,Hot dogs and French fries with a wide variety of toppings. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000500585.jpg
684112,127467,A train with a yellow front goes through the woods.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000127467.jpg
328670,325369,A vehicles pulling a small boat on the beach.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000325369.jpg
453450,90983,A man that is playing with a frisbee in a field.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000090983.jpg
639791,254948,A man standing on a lush green field with a soccer ball.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000254948.jpg
174798,91868,an image of a man holding a tennis racket,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000091868.jpg
20200,136949,Two cooks talking in the kitchen of a restuarant.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000136949.jpg
249507,254124,A sign pointing up underneath a leafy tree.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000254124.jpg
437294,200812,A person on a snowboard rides on the snow.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000200812.jpg
201324,316971,A woman standing on a tennis court holding a racquet.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000316971.jpg
339079,264085,A dog laying down on a red blanket .,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000264085.jpg
572998,138878,A man sitting in a car while wearing a shirt and tie.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000138878.jpg
385078,164599,An intersection with a pole that has signs on it.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000164599.jpg
46607,19151,A green bird with purple eyes stands on a yellow perch,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000019151.jpg
793603,61780,a man that is next to a big brown horse,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000061780.jpg
576159,309744,a man in a wetsuit surfing a big wave ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000309744.jpg
59153,553493,Two men using a laptop computer on a coffee table.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000553493.jpg
621329,528412,A man talking a selfie photo with his phone.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000528412.jpg
332301,514369,An empty subway with a light that reads red. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000514369.jpg
748450,25649,A chili cheese dog sitting on top of a pile of napkins.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000025649.jpg
96592,388693,A train on railroad tracks beside a platform.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000388693.jpg
807935,234665,A man swiveling between cones on a skate board,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000234665.jpg
806574,469024,A man and woman in open market by table of oranges.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000469024.jpg
539283,262446,a single sign is posted in the middle of snow,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000262446.jpg
274610,410256,A silver laptop computer sitting on top of a table.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000410256.jpg
292118,159952,A kitchen with wooden floors and a stove top.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000159952.jpg
691368,502588,A large blue jetliner sitting on top of a tarmac.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000502588.jpg
71389,340258,An Air Canada airplane flying in the air with landing gear down.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000340258.jpg
68513,431133,A street shot of NYC with lots of neon.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000431133.jpg
282836,327144,A bird is perched on the branch of a tree.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000327144.jpg
64197,302528,A cat sleeping inside of an open suitcase.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000302528.jpg
732574,264456,A traffic light sitting under a tree on the side of a road.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000264456.jpg
696542,559040,A double deck tour bus riding down a street.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000559040.jpg
446489,198600,A sidewalk covered in dirty snow next to tall buildings.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000198600.jpg
59321,297765,a person sitting at a table with another person cutting a cake,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000297765.jpg
805001,570942,A bowl of noodles and a cup of water are placed on top of a table.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000570942.jpg
355869,233022,Two zebra standing next to each other on a field.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000233022.jpg
364958,426556,The blue and yellow train is on the tracks .,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000426556.jpg
282994,384034,Tennis player preparing for a tennis ball coming at him.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000384034.jpg
597044,196608,a man is touching a black laptop on a desk,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000196608.jpg
812384,265355,doctors who are using instruments and working on a patient.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000265355.jpg
28506,465124,Electrical lines with a pigeon perching on the line.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000465124.jpg
675308,28093,There is a giraffe that is looking at something,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000028093.jpg
470398,122916,A young boy on the court with a tennis racket in his hand getting ready to play.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000122916.jpg
43445,226055,A pair of funky looking purple scissors with googly eyes.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000226055.jpg
807069,321802,A woman sitting on a bench next to a stone structure.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000321802.jpg
366267,187959,A half eaten hot dog with chips and pasta salad. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000187959.jpg
584952,465177,A white dish filled with pulled pork in BBQ sauce.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000465177.jpg
627488,13273,A desktop computer sitting on top of a desk next to a laptop.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000013273.jpg
737612,200843,A person on a yellow and black snowboard has caught some air.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000200843.jpg
806013,74938,A close up of a phone sitting on a table.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000074938.jpg
27233,34795,A man standing up holding a wii remote.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000034795.jpg
675520,551244,A pizza is on a tray on a table.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000551244.jpg
75261,80391,Two men with colorful ties standing next to each other smiling.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000080391.jpg
593261,359479,A slice of cheesecake sitting on top of a white plate.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000359479.jpg
580324,544113,A vase that has flowers in it on a table.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000544113.jpg
595765,75620,Several people are boogie boarding on a wave.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000075620.jpg
457452,387212,Two unique objects are sitting next to the flowers. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000387212.jpg
292132,556391,A group of cooks preparing food inside of a kitchen.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000556391.jpg
209085,289067,A small giraffe standing in a grassy area by trees.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000289067.jpg
66988,156594,People are in front of a large bright screen.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000156594.jpg
201282,579787,A group of cows in a grassy field below a tree.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000579787.jpg
378141,273253,"A display with vintage baseball bat, glove and uniform.",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000273253.jpg
312814,311612,A Mom and daughter enjoying something on a computer.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000311612.jpg
564876,382447,a wood table on an outside patio area,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000382447.jpg
231318,477800,"A passenger bus near a bus stop, people next to it.",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000477800.jpg
136341,444141,The view of a large clock tower through a decorative fence.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000444141.jpg
68711,249664,There is a grilled sandwich cut in half with an bag of potato chips on a plate with a mug nearby.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000249664.jpg
596848,390352,Some picture of something with the lid opened. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000390352.jpg
357283,433770,Computer equipment on a home office corner table,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000433770.jpg
661412,68712,a kitchen with a stove and many cupboards ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000068712.jpg
